index,sequence,flags,timestamp_valid,frame_ms,dequeue_ms,output_ms,read_ms,copy_ms,dispatch_wait_ms,worker_wait_ms,preprocess_ms,npu_ms,postprocess_ms,gmc_ms,association_ms,read_to_output_ms,frame_to_output_ms,ready_ms,dispatch_ms
99,296,8193,1,1240789.932,1240800.1133689999,1240824.243246,0.45500000000000002,0.36691700015217066,0.00029199989512562752,0.049000000115483999,1.7966660000000001,21.604628000000002,0.19570799999999999,2.8148749999999998,0.013416000000000001,24.176252000000002,34.311245999997482,1240800.5219940001,1240800.522286
100,299,8193,1,1240814.912,1240824.36983,1240849.0302490001,0.48766599999999999,0.36341600003652275,0,0.054541999939829111,1.805709,22.171334999999999,0.199209,2.9557500000000001,0.013708,24.744126999999999,34.118249000050128,1240824.773788,1240824.773788
101,302,8193,1,1240839.8959999999,1240849.1224160001,1240873.6912509999,0.387625,0.30274999979883432,0.0002910001203417778,0.0096249999478459358,1.794916,22.142461000000001,0.200958,2.981125,0.014,24.61346,33.795250999974087,1240849.465416,1240849.4657070001
102,305,8193,1,1240864.936,1240873.8315429999,1240897.6166699999,0.486792,0.35058300010859966,0.00058300001546740532,0.058041999815031886,1.7908329999999999,21.267461000000001,0.19687499999999999,2.8151670000000002,0.013125,23.879626999999999,32.680669999914244,1240874.2238350001,1240874.2244180001
103,308,8193,1,1240889.8929999999,1240897.7091290001,1240922.3672150001,0.41679100000000002,0.32899999991059303,0,0.055124999955296516,1.7992919999999999,22.158211000000001,0.19570799999999999,2.8315009999999998,0.01225,24.704169,32.474215000169352,1240898.0795450001,1240898.0795450001
104,311,8193,1,1240914.942,1240922.4993400001,1240946.266384,0.48125000000000001,0.34795799991115928,0.0002910001203417778,0.015167000005021691,1.7911250000000001,21.301002,0.19658300000000001,2.9849169999999998,0.013708,23.859210999999998,31.324383999919519,1240922.8887149999,1240922.889006
105,312,8193,1,1240923.2690000001,1240946.3215089999,1240973.682761,0.38120799999999999,0.32783300010487437,0.00029199989512562752,2.6979169999249279,1.8135829999999999,22.200793999999998,0.193666,2.6646670000000001,0.013416000000000001,27.370001999999999,50.413760999916121,1240946.6939670001,1240946.694259
106,317,8193,1,1240964.936,1240973.8542609999,1240998.486972,0.49466700000000002,0.32550000003539026,0.00029200012795627117,0.055124999955296516,1.768084,22.166377000000001,0.19658300000000001,3.005042,0.013125,24.761336,33.550971999997273,1240974.220303,1240974.2205950001
107,320,8193,1,1240989.9369999999,1240998.5365559999,1241023.1549750001,0.41883300000000001,0.36545800021849573,0.00029200012795627117,0.055416999850422144,1.7998749999999999,22.078002000000001,0.19570899999999999,2.891,0.012834,24.626586,33.217975000152364,1240998.947222,1240998.9475140001
108,323,8193,1,1241014.943,1241023.289725,1241047.992727,0.46899999999999997,0.33483299985527992,0.00029200012795627117,0.056582999881356955,1.7893749999999999,22.203419,0.19600000000000001,2.7652920000000001,0.012833000000000001,24.793710999999998,33.049727000063285,1241023.668016,1241023.6683080001
109,326,8193,1,1241039.9099999999,1241048.100352,1241072.3116049999,0.41533300000000001,0.32695899996906519,0.00029200012795627117,0.054832999827340245,1.831958,21.685127999999999,0.19570899999999999,2.767042,0.013125,24.257335999999999,32.401605000020936,1241048.469602,1241048.4698940001
110,329,8193,1,1241064.933,1241072.443438,1241099.7489819999,0.470167,0.34095799992792308,0.00029099988751113415,2.7530420001130551,1.811542,22.079169,0.19687499999999999,2.7180420000000001,0.013125,27.393628,34.815981999970973,1241072.8252300001,1241072.825521
111,332,8193,1,1241089.936,1241099.8434820001,1241124.0944010001,0.422041,0.33016699994914234,0.00029199989512562752,0.055707999970763922,1.782667,21.765336000000001,0.198625,2.8769999999999998,0.012833000000000001,24.301960000000001,34.15840100008063,1241100.2144820001,1241100.214774
112,335,8193,1,1241114.936,1241124.2720270001,1241148.6151119999,0.49466700000000002,0.36225000000558794,0.00029199989512562752,0.052208000095561147,1.7966660000000001,21.819586000000001,0.19658300000000001,2.7868750000000002,0.013416000000000001,24.433793999999999,33.679111999925226,1241124.6759850001,1241124.676277
113,338,8193,1,1241139.933,1241148.709029,1241173.3353230001,0.394042,0.30187499988824129,0,0.023624999914318323,1.7864580000000001,22.240752000000001,0.200958,2.7545000000000002,0.018082999999999998,24.677336,33.402323000133038,1241149.052321,1241149.052321
114,341,8193,1,1241164.9369999999,1241173.477948,1241197.6145339999,0.47775000000000001,0.35000000009313226,0.00029199989512562752,0.050749999936670065,1.7998749999999999,21.653335999999999,0.19833300000000001,2.786292,0.012833000000000001,24.221461000000001,32.677534000016749,1241173.8708230001,1241173.871115
115,344,8193,1,1241189.943,1241197.7075759999,1241222.3656609999,0.42583300000000002,0.33191599999554455,0.00029199989512562752,0.05308300000615418,1.803083,22.156752000000001,0.19716700000000001,2.8192499999999998,0.013708,24.710584999999998,32.422660999931395,1241198.080909,1241198.0812009999
116,347,8193,1,1241214.933,1241222.505078,1241247.5341640001,0.42816700000000002,0.29720799997448921,0.00029200012795627117,0.013124999823048711,1.7946249999999999,22.604168999999999,0.19687499999999999,2.8743759999999998,0.012833000000000001,25.119503000000002,32.601164000108838,1241222.842828,1241222.8431200001
117,350,8193,1,1241239.9339999999,1241247.6280809999,1241272.429666,0.37420799999999999,0.28670800011605024,0.00029199989512562752,0.054541000165045261,1.8135829999999999,22.335253000000002,0.19745799999999999,2.7644169999999999,0.013125,24.84796,32.495666000060737,1241247.955914,1241247.9562059999
118,353,8193,1,1241264.9339999999,1241272.560916,1241296.9696269999,0.47162500000000002,0.34241699986159801,0.00029200012795627117,0.011082999873906374,1.805126,21.932168000000001,0.197459,2.7428330000000001,0.012541999999999999,24.496794000000001,32.035627000033855,1241272.9444579999,1241272.94475
119,354,8193,1,1241273.2709999999,1241297.0183359999,1241321.62188,0.39287499999999997,0.34183300007134676,0.00029200012795627117,0.055124999955296516,1.81125,22.120585999999999,0.199209,2.7682090000000001,0.017208999999999999,24.612003000000001,48.350880000041798,1241297.4027519999,1241297.403044
120,358,8193,1,1241306.601,1241321.7992130001,1241343.9699649999,0.467833,0.33804199984297156,0.00029099988751113415,0.054541999939829111,1.806001,19.702667999999999,0.198625,2.8609580000000001,0.0070000000000000001,22.258835000000001,37.368964999914169,1241322.1792550001,1241322.179546
121,361,8193,1,1241331.5600000001,1241344.070882,1241369.5132589999,0.43283300000000002,0.3438750000204891,0.00087499991059303284,2.7632500000763685,1.8057080000000001,20.266169000000001,0.199792,2.6311249999999999,0.0043750000000000004,25.487584999999999,37.953258999856189,1241344.458507,1241344.4593819999
122,364,8193,1,1241356.571,1241369.628176,1241393.842345,0.43254199999999998,0.30158400000073016,0,0.012541000032797456,1.769541,21.821335999999999,0.19600000000000001,2.728542,0.0075830000000000003,24.304293999999999,37.271345000015572,1241369.970885,1241369.970885
123,367,8193,1,1241381.602,1241393.9324700001,1241418.4861389999,0.426709,0.33220899989828467,0.00058300001546740532,0.053667000029236078,1.7917080000000001,22.112418999999999,0.19454099999999999,2.9073340000000001,0.014291,24.606169000000001,36.884138999972492,1241394.3066789999,1241394.3072619999
124,370,8193,1,1241406.602,1241418.667264,1241443.567725,0.41008299999999998,0.28291699988767505,0.00029199989512562752,0.05308300000615418,1.826417,22.479627000000001,0.19891700000000001,2.7580010000000001,0.0035000000000000001,24.987376999999999,36.965725000016391,1241418.990431,1241418.9907229999
125,373,8193,1,1241431.598,1241443.647934,1241468.112061,0.441,0.35029099998064339,0.00029199989512562752,0.050458000041544437,1.8159160000000001,21.930128,0.19833400000000001,2.737876,0.012541999999999999,24.512543999999998,36.514060999965295,1241444.040517,1241444.0408089999
126,376,8193,1,1241456.605,1241468.2392279999,1241492.9897719999,0.46491700000000002,0.33775000018067658,0.00029099988751113415,0.052499999990686774,1.809501,22.23171,0.19600000000000001,2.7617919999999998,0.017208000000000001,24.835711,36.384771999903023,1241468.618978,1241468.6192689999
127,379,8193,1,1241481.6029999999,1241493.0828140001,1241517.6787739999,0.38908300000000001,0.29720799997448921,0.00058300001546740532,0.055416999850422144,1.8229169999999999,22.096084999999999,0.199208,2.7361249999999999,0.016625000000000001,24.646419000000002,36.075774000026286,1241493.421147,1241493.4217300001
128,382,8193,1,1241506.602,1241517.807399,1241542.46811,0.48912499999999998,0.35787499998696148,0.00029200012795627117,0.054250000044703484,1.8471249999999999,22.133711000000002,0.197459,2.7778339999999999,0.014291,24.749960999999999,35.866110000060871,1241518.2072739999,1241518.2075660001
129,385,8193,1,1241531.602,1241542.55911,1241565.993363,0.40775,0.32345899986103177,0,0.0096249999478459358,1.806583,20.980169,0.19716700000000001,2.8449170000000001,0.013417,23.477419000000001,34.391363000031561,1241542.923985,1241542.923985
130,388,8193,1,1241556.567,1241566.1187789999,1241590.87574,0.46170800000000001,0.33716700016520917,0.00029199989512562752,0.054833000060170889,1.7885,22.260293999999998,0.19629099999999999,2.8460839999999998,0.013125,24.839794000000001,34.308740000007674,1241566.4976540001,1241566.497946
131,391,8193,1,1241581.6040000001,1241590.9641150001,1241615.6525340001,0.424375,0.33599999989382923,0.00029199989512562752,0.056583000114187598,1.7902499999999999,22.189419000000001,0.19716600000000001,2.7965010000000001,0.013417,24.733628,34.04853400005959,1241591.34299,1241591.3432819999
132,394,8193,1,1241606.602,1241615.788159,1241640.8814119999,0.486792,0.35583400004543364,0.00029199989512562752,0.015165999997407198,1.815625,22.585794,0.19541700000000001,2.795042,0.013417,25.182503000000001,34.2794119999744,1241616.185701,1241616.1859929999
133,397,8193,1,1241631.6089999999,1241640.990495,1241665.7489140001,0.39724999999999999,0.31033300003036857,0.0002910001203417778,0.051916999975219369,1.8074589999999999,22.280709999999999,0.19395799999999999,2.7763749999999998,0.014,24.804501999999999,34.139914000174031,1241641.3416619999,1241641.3419530001
134,400,8193,1,1241656.605,1241665.8784139999,1241693.274375,0.47862500000000002,0.34941700007766485,0.00029200012795627117,2.6699169999919832,1.825833,22.228501999999999,0.19775000000000001,2.6360839999999999,0.013125,27.483169,36.669375000055879,1241666.2698309999,1241666.270123
135,403,8193,1,1241681.605,1241693.3621670001,1241717.987586,0.41270899999999999,0.32491700001992285,0.0002910001203417778,0.05424999981187284,1.8097920000000001,22.11796,0.19658300000000001,2.7442920000000002,0.013417,24.671211,36.382586000021547,1241693.729084,1241693.7293750001
136,406,8193,1,1241706.602,1241718.11417,1241742.721505,0.46812500000000001,0.34270799998193979,0.00029199989512562752,0.055417000083252788,1.8278749999999999,22.068377999999999,0.19716700000000001,2.7530420000000002,0.013416000000000001,24.691918999999999,36.119505000067875,1241718.497711,1241718.4980029999
137,409,8193,1,1241731.6040000001,1241742.819505,1241767.1809660001,0.46404200000000001,0.35670899995602667,0.00029200012795627117,0.050749999936670065,1.7957920000000001,21.863043999999999,0.19541600000000001,2.9049999999999998,0.014,24.413086,35.576966000022367,1241743.2319219999,1241743.2322140001
138,412,8193,1,1241756.6040000001,1241767.3130910001,1241791.9755520001,0.43779200000000001,0.30683299992233515,0.00029199989512562752,0.052790999878197908,1.8232090000000001,22.159669000000001,0.19950000000000001,2.7699579999999999,0.012833000000000001,24.752002999999998,35.37155200005509,1241767.6613410001,1241767.661633
139,415,8193,1,1241781.5649999999,1241792.0639269999,1241817.0577209999,0.43108299999999999,0.34183300007134676,0.00029200012795627117,0.052790999878197908,1.8086249999999999,22.469418999999998,0.197459,2.968,0.013417,25.039877000000001,35.492720999987796,1241792.4489269999,1241792.4492190001
140,418,8193,1,1241806.6029999999,1241817.2391379999,1241841.735349,0.45033299999999998,0.31412500003352761,0.00029200012795627117,0.055707999970763922,1.786459,22.021709999999999,0.19716700000000001,2.8802080000000001,0.012834,24.589835999999998,35.132349000079557,1241817.5958459999,1241817.596138
141,421,8193,1,1241831.602,1241841.824307,1241866.321393,0.42933300000000002,0.34125000005587935,0.00029200012795627117,0.055124999955296516,1.8278749999999999,21.958127999999999,0.19337499999999999,2.7874590000000001,0.012834,24.543168999999999,34.719393000006676,1241842.207557,1241842.2078490001
142,424,8193,1,1241856.568,1241866.4491429999,1241891.0048539999,0.46987499999999999,0.34300000010989606,0.00029199989512562752,0.053375000134110451,1.791126,22.04796,0.19716700000000001,2.7967919999999999,0.013417,24.640294999999998,34.436853999970481,1241866.8344340001,1241866.834726
143,427,8193,1,1241881.5989999999,1241891.093229,1241915.800606,0.42320799999999997,0.336291000014171,0,0.055124999955296516,1.8386659999999999,22.162877999999999,0.19600000000000001,2.780459,0.013416000000000001,24.752002000000001,34.201606000075117,1241891.471812,1241891.471812
144,430,8193,1,1241906.6029999999,1241915.930981,1241942.82965,0.483875,0.35408299998380244,0.00029199989512562752,2.7533330000005662,1.826417,21.699127000000001,0.19454199999999999,2.719792,0.014291,26.987044000000001,36.226650000084192,1241916.3264810001,1241916.3267729999
145,433,8193,1,1241931.6040000001,1241942.965567,1241969.4308199999,0.41649999999999998,0.32520799990743399,0.00029099988751113415,2.7632510000839829,1.814459,21.302168000000002,0.19775000000000001,2.6728329999999998,0.006417,26.513960999999998,37.826819999841973,1241943.333359,1241943.3336499999
146,436,8193,1,1241956.6029999999,1241969.5504030001,1241994.327489,0.46258300000000002,0.32491700001992285,0.00029200012795627117,0.050458000041544437,1.7887919999999999,22.288003,0.19716600000000001,2.8005840000000002,0.0078750000000000001,24.861086,37.724489000160247,1241969.9289859999,1241969.929278
147,439,8193,1,1241981.605,1241994.411197,1242019.0051160001,0.424375,0.33191700000315905,0,0.055124999955296516,1.7955000000000001,22.095502,0.199792,2.9484590000000002,0.013417,24.644378,37.400116000091657,1241994.7851140001,1241994.7851140001
148,442,8193,1,1242006.6040000001,1242019.1346160001,1242044.301952,0.487958,0.35816699988208711,0.00029199989512562752,0.013125000055879354,1.814459,22.708293999999999,0.198625,2.8632919999999999,0.017500000000000002,25.255419,37.697951999958605,1242019.534491,1242019.5347829999
149,445,8193,1,1242031.6059999999,1242044.3850769999,1242069.079038,0.44508399999999998,0.35962500004097819,0.00029099988751113415,0.049292000010609627,1.854125,22.12321,0.19716700000000001,2.78775,0.0078750000000000001,24.738586000000002,37.473038000054657,1242044.785536,1242044.7858269999
150,448,8193,1,1242056.6059999999,1242069.2062049999,1242093.011166,0.42670799999999998,0.29662499995902181,0.00029199989512562752,0.010500000091269612,1.794333,21.429044000000001,0.19629199999999999,2.8105009999999999,0.020417000000000001,23.895085999999999,36.405166000127792,1242069.5427880001,1242069.54308
151,451,8193,1,1242081.6040000001,1242093.092832,1242117.671876,0.44829200000000002,0.35991699993610382,0.00029200012795627117,0.050458000041544437,1.807167,22.045335000000001,0.198042,2.800001,0.0078750000000000001,24.623377000000001,36.067875999957323,1242093.4970819999,1242093.497374
152,454,8193,1,1242106.6070000001,1242117.79321,1242142.592462,0.47862500000000002,0.34970799996517599,0.00029200012795627117,0.05424999981187284,1.810084,22.266127000000001,0.19745799999999999,2.8297500000000002,0.013125,24.887043999999999,35.985461999895051,1242118.184043,1242118.1843350001
153,457,8193,1,1242131.6040000001,1242142.680837,1242166.859715,0.416792,0.32841699989512563,0.00058300001546740532,0.014875000109896064,1.817375,21.701169,0.19658300000000001,2.7334999999999998,0.013417,24.224961,35.255714999977499,1242143.0515459999,1242143.052129
